source	component_id	owner_id	owner_name	owner_hierarchy	component_line	script_guid	script_file_id	script_paths	enabled
Assets/Animations/Blue Assistant Anim.prefab	114724804207875695	1709254077376921	Blue Assistant Anim	Blue Assistant Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Bosses/Hornet Boss Anim.prefab	114724804207875695	1709254077376921	Hornet Boss Anim	Hornet Boss Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet/Abyss Bounce Pod Anim.prefab	114724804207875695	1709254077376921	Abyss Bounce Pod Anim	Abyss Bounce Pod Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet CrestWeapon Dagger Anim.prefab	114724804207875695	1709254077376921	Hornet CrestWeapon Dagger Anim	Hornet CrestWeapon Dagger Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Bone Hunter Child Anim.prefab	114724804207875695	1709254077376921	Bone Hunter Child Anim	Bone Hunter Child Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Crypt Worm Anim.prefab	114724804207875695	1709254077376921	Crypt Worm Anim	Crypt Worm Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/MossBone Fly Anim.prefab	114724804207875695	1709254077376921	MossBone Fly Anim	MossBone Fly Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Pilgrim 03 Understore Anim.prefab	114724804207875695	1709254077376921	Pilgrim 03 Understore Anim	Pilgrim 03 Understore Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Pilgrim 04 Song Anim.prefab	114724804207875695	1709254077376921	Pilgrim 04 Song Anim	Pilgrim 04 Song Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Pilgrim Stomper Song Anim.prefab	114724804207875695	1709254077376921	Pilgrim Stomper Song Anim	Pilgrim Stomper Song Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Slab Fly Large Dead Anim.prefab	114724804207875695	1709254077376921	Slab Fly Large Dead Anim	Slab Fly Large Dead Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Song Automaton Shield Anim.prefab	114724804207875695	1709254077376921	Song Automaton Shield Anim	Song Automaton Shield Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Song Handmaiden Anim.prefab	114724804207875695	1709254077376921	Song Handmaiden Anim	Song Handmaiden Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Song Reed Grand Anim.prefab	114724804207875695	1709254077376921	Song Reed Grand Anim	Song Reed Grand Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet Enemies/Understore Small Anim.prefab	114724804207875695	1709254077376921	Understore Small Anim	Understore Small Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Caravan Lech Anim.prefab	114724804207875695	1709254077376921	Caravan Lech Anim	Caravan Lech Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Enclave/Enclave Pilgrim Horned Anim.prefab	114724804207875695	1709254077376921	Enclave Pilgrim Horned Anim	Enclave Pilgrim Horned Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Enclave/Enclave Pilgrim Small Anim.prefab	114724804207875695	1709254077376921	Enclave Pilgrim Small Anim	Enclave Pilgrim Small Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Green Prnce Sit Anim.prefab	114724804207875695	1709254077376921	Green Prnce Sit Anim	Green Prnce Sit Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Grub Farmer Mimic Anim.prefab	114724804207875695	1709254077376921	Grub Farmer Mimic Anim	Grub Farmer Mimic Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Hornet NPCs/Wood Witch Anim.prefab	114724804207875695	1709254077376921	Wood Witch Anim	Wood Witch Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/NPC/Shakra Rest Anim.prefab	114724804207875695	1709254077376921	Shakra Rest Anim	Shakra Rest Anim	35	fdac0a3e1d5ed46ceaf857a65cc11efe	11500000	"[""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteAnimation.cs""]"	1
Assets/Animations/Props/Bonebottom/Bone Lift Cogs Timeline.playable	11400000	0			3	1f79187d04fa6fdd168e19d4bafe7dfa	337831424	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/Bonebottom/Bone Lift Cogs Timeline.playable	114709254077376921	0			28	1f79187d04fa6fdd168e19d4bafe7dfa	1467732076	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/Bonebottom/Bone Lift Cogs Timeline.playable	114730242686860875	0			69	1f79187d04fa6fdd168e19d4bafe7dfa	1467732076	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/Bonebottom/Bone Lift Cogs Timeline.playable	114724804207875695	0			175	1f79187d04fa6fdd168e19d4bafe7dfa	2024714994	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/Bonebottom/Bone Lift Cogs Timeline.playable	114618682377417806	0			197	1f79187d04fa6fdd168e19d4bafe7dfa	1467732076	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/Bonebottom/Bone Lift Cogs Timeline.playable	114703437598541787	0			303	1f79187d04fa6fdd168e19d4bafe7dfa	2024714994	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/Bonebottom/Bone Lift Cogs Timeline.playable	114884547391421755	0			325	1f79187d04fa6fdd168e19d4bafe7dfa	1467732076	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
Assets/Animations/Props/Bonebottom/Bone Lift Cogs Timeline.playable	114099118695303065	0			431	1f79187d04fa6fdd168e19d4bafe7dfa	2024714994	"[""Assets/Plugins/Unity.Timeline.dll""]"	1
